Generation,StartingEnergy,Speed,DetectRange,BreedEnergy,BabyEnergy,AttentionSpan,Desirability,DesirabilityThreshold,Lifespan,Age,BirthTime,COD
23,42.42386,0.21908355,37.10292,46.4224,19.66413,500.0,182.61327,5.5801706,8302,2479,6319,Starvation
16,34.80387,0.3320579,39.919395,33.28471,21.461626,500.0,123.28206,5.218332,6145,3597,5218,Starvation
24,35.208656,0.3242897,57.511032,41.07117,22.310305,500.0,115.50242,5.987611,7424,630,8216,Starvation
14,48.416138,0.36504424,55.86232,23.600315,18.162642,500.0,80.22894,4.0860033,8053,3804,5093,Starvation
22,42.652344,0.43524006,47.726067,34.858284,17.871923,500.0,141.51105,3.3717961,6003,1321,7601,Starvation
18,39.423954,0.2989484,33.480816,30.149147,18.989847,500.0,131.96004,5.914296,8599,3016,5911,Starvation
22,40.805275,0.32505018,41.857224,22.270142,22.270142,500.0,109.646835,6.049061,5325,2937,5994,Starvation
34,38.653206,0.46664935,24.981762,28.82766,20.548798,500.0,278.28827,3.9931626,8756,433,8536,Starvation
20,37.153976,0.43901938,56.264416,17.56015,17.56015,500.0,129.062,5.660519,6670,3197,5773,Starvation
35,35.979996,0.4849913,52.961727,26.988283,14.433614,500.0,257.01932,3.8336096,7959,361,8611,Starvation
23,36.57852,0.2366277,53.93758,22.370853,17.098211,500.0,120.314384,5.2863703,5619,196,8810,Starvation
32,38.34854,0.48643878,38.865456,30.136137,14.886268,500.0,191.37387,4.820067,9347,1492,7528,Starvation
21,36.549995,0.27505097,44.58286,19.317818,14.308382,500.0,115.58045,6.6080666,7260,224,8799,Starvation
31,31.365587,0.32522312,40.14118,32.67029,16.796476,500.0,272.51212,6.5977917,8319,1975,7083,Starvation
25,44.980423,0.42972797,27.029942,30.003355,22.027079,500.0,210.92172,6.834812,7775,2541,6579,Starvation
32,35.659607,0.37710288,27.089989,29.905502,14.878554,500.0,125.529495,6.216184,8678,358,8762,Starvation
29,34.95968,0.5362668,37.20947,30.323952,15.773505,500.0,247.84897,6.1353974,5000,193,8929,Starvation
33,39.360283,0.38607568,42.571907,37.406166,19.217905,500.0,256.0788,3.4135323,5591,626,8498,Starvation
32,34.86252,0.35773718,45.289364,24.810665,20.528946,500.0,248.1961,6.842498,7474,350,8785,Starvation
33,41.739834,0.34504554,30.82849,50.31582,18.540522,500.0,164.08249,6.163758,7590,1233,7919,Starvation
21,34.16938,0.36760938,60.5028,29.503353,16.27869,500.0,144.32755,3.1692657,5200,3180,5984,Starvation
24,42.287445,0.39600852,27.093725,40.07418,18.863129,500.0,110.40938,5.600235,5158,486,8693,Starvation
24,35.260853,0.33410057,68.43242,24.678234,17.902756,500.0,81.50478,4.9284472,6858,354,8829,Starvation
28,28.72514,0.39803,61.05639,27.297235,13.741328,500.0,226.86,5.1922708,9325,2401,6784,Starvation
31,36.951775,0.46257454,34.83488,41.003925,15.314478,500.0,194.69182,5.388361,5834,1121,8067,Starvation
28,30.3832,0.5042432,49.770924,24.683628,12.932598,500.0,181.28407,4.735474,5135,1926,7263,Starvation
24,41.48186,0.38916516,60.717537,35.85437,15.967861,500.0,154.95627,4.668864,8781,1507,7688,Starvation
35,39.7667,0.48933017,32.354454,28.155247,19.041534,500.0,232.32526,3.3246958,6987,518,8681,Starvation
28,38.8229,0.6313888,70.91658,39.42325,23.63926,500.0,137.64981,5.187538,8835,390,8811,Starvation
23,47.677864,0.33956838,63.49313,33.71315,21.249054,500.0,155.10387,4.4591455,6265,2766,6446,Starvation
32,32.764336,0.40929392,54.891666,38.034687,15.892462,500.0,214.87195,4.4507403,7490,1079,8140,Starvation
13,28.430248,0.35694927,36.014275,26.769922,11.732733,500.0,118.20274,4.838851,6206,4643,4607,Starvation
33,43.465965,0.5971389,50.732563,23.394941,17.772669,500.0,157.30212,5.6142755,4920,508,8743,Starvation
23,35.02114,0.3944714,57.976727,28.679005,21.03236,500.0,94.35014,4.2044644,8036,2891,6363,Starvation
19,31.98177,0.38891172,47.3805,23.98945,12.139788,500.0,122.10658,5.759026,7422,3571,5690,Starvation
23,42.475536,0.26891768,38.41403,33.2465,18.473478,500.0,157.00656,7.266645,5730,2176,7099,Starvation
23,35.562016,0.5041062,37.43389,42.97106,21.068256,500.0,96.58737,4.6020036,7344,2396,6881,Starvation
24,35.33262,0.6699273,37.110714,33.63167,19.442509,500.0,125.72407,5.6501427,6657,2716,6582,Starvation
14,35.43399,0.32146493,56.68309,31.58393,18.623306,500.0,89.69285,6.7299232,5757,4670,4649,Starvation
27,31.345663,0.34561366,38.537277,46.23556,13.68008,500.0,179.113,4.099349,10792,815,8505,Starvation
30,30.98294,0.5996189,45.767097,33.39411,12.957741,500.0,205.72864,4.0542502,9214,1654,7667,Starvation
22,38.892223,0.3354628,50.789276,29.512379,24.992756,500.0,185.9444,6.869992,5008,2891,6457,Starvation
23,47.679054,0.33900446,58.152542,33.077126,29.796644,500.0,124.209076,6.095732,6752,2430,6926,Starvation
33,40.13549,0.36164153,39.31384,32.115322,17.851128,500.0,259.42133,5.887659,7158,939,8421,Starvation
23,35.356056,0.6743001,53.585884,30.652395,22.194004,500.0,150.5476,6.7754636,6079,3161,6221,Starvation
32,33.72938,0.38316992,37.38183,44.549454,17.09277,500.0,239.30959,4.4521337,6468,1971,7442,Starvation
29,29.166721,0.6503856,69.77339,26.41867,13.0277195,500.0,100.494446,6.6913176,9203,1413,8055,Starvation
38,32.66114,0.31959686,63.604496,32.071236,17.871416,500.0,290.36594,5.4889755,7941,221,9273,Starvation
21,32.747894,0.41246483,42.231564,40.787872,19.652344,500.0,172.61984,4.631471,6601,3667,5829,Starvation
22,38.279488,0.33261994,36.57258,39.040504,22.424967,500.0,182.67967,4.9117928,7658,1936,7566,Starvation
32,34.992764,0.4743131,35.043182,31.755344,17.39579,500.0,190.43488,4.323738,9700,177,9326,Starvation
32,39.59223,0.36272097,47.56665,45.43495,16.216997,500.0,114.133934,5.441167,8956,823,8687,Starvation
25,39.82132,0.32979584,63.614197,36.923904,18.895355,500.0,189.64697,3.7785604,7745,2772,6755,Starvation
27,38.05032,0.57063043,46.76672,35.427277,18.39965,500.0,165.42122,3.2863173,9393,2264,7275,Starvation
23,35.052345,0.5859855,39.61993,23.872177,13.138617,500.0,190.56212,4.929362,8666,3339,6220,Starvation
35,33.474377,0.4061062,32.66303,32.469448,19.37931,500.0,300.63263,4.934269,8196,699,8862,Starvation
30,29.514833,0.6008738,55.883476,28.310598,12.152067,500.0,268.0348,4.1457386,9307,554,9030,Starvation
35,32.511547,0.48860782,41.999252,24.832558,19.692701,500.0,232.12401,5.029755,8033,327,9261,Starvation
15,29.117016,0.43312693,46.41916,26.835438,14.206079,500.0,98.531845,5.236106,5938,3901,5690,Starvation
22,44.05742,0.35560754,34.492783,21.219187,21.219187,500.0,127.12185,6.4796762,6039,1230,8368,Starvation
30,28.35304,0.55876976,70.22132,29.387827,13.290604,500.0,121.70517,5.2631536,9703,1035,8571,Starvation
23,44.84379,0.31825963,50.839985,30.556767,25.574455,500.0,151.51231,4.0962873,8077,3194,6415,Starvation
28,37.646942,0.5494009,56.124077,35.626106,18.953835,500.0,170.05348,4.008472,6287,628,8983,Starvation
34,33.17645,0.27240205,51.113033,35.61811,21.005934,500.0,240.82135,6.6101537,5587,1163,8459,Starvation
35,42.30313,0.3844342,46.68492,45.509014,21.704594,500.0,232.81877,4.4515,9793,957,8666,Starvation
10,34.82299,0.48062506,52.178944,27.086447,22.608822,500.0,78.51788,3.0239692,7857,5421,4207,Starvation
34,35.1547,0.46982515,37.502075,41.12215,16.12994,500.0,293.53317,4.1383324,9335,780,8857,Starvation
37,37.901768,0.35015172,51.836693,33.261154,19.955856,500.0,251.11409,5.1841197,7817,431,9211,Starvation
25,33.977352,0.57379013,36.180637,28.003716,18.066042,500.0,108.24013,3.9631932,5698,2161,7484,Starvation
36,37.13401,0.38053513,43.563988,29.99444,21.174149,500.0,234.74135,6.0186453,7753,373,9277,Starvation
34,36.990574,0.5639463,45.020355,28.033213,16.381607,500.0,244.99509,4.129455,6640,880,8775,Starvation
27,41.248466,0.3278825,43.324738,40.0925,15.325321,500.0,206.19095,4.595862,7285,2938,6719,Starvation
34,38.78277,0.45647284,35.99185,48.011658,22.803596,500.0,163.80238,4.6752486,5814,389,9271,Starvation
23,43.097145,0.42605105,44.195335,29.933601,19.055965,500.0,84.13472,6.5508533,6305,2551,7112,Starvation
28,38.76995,0.44000238,55.225372,37.249454,15.10721,500.0,212.12904,3.6207268,5185,2337,7342,Starvation
28,34.629326,0.457061,55.8726,32.579014,17.754702,500.0,209.57385,5.5315313,6010,420,9266,Starvation
25,35.766136,0.34175327,49.187298,45.83793,22.66427,500.0,131.47673,4.2091885,7146,2383,7320,Starvation
32,38.157257,0.4343032,66.55972,41.45733,15.950692,500.0,116.58165,5.790271,4915,1155,8578,Starvation
34,34.60257,0.3968351,70.82854,30.92807,12.417413,500.0,230.71637,5.5199633,8816,348,9387,Starvation
34,32.982574,0.5167714,51.337753,26.352234,20.379133,500.0,126.660576,4.4919043,6925,128,9613,Starvation
25,42.681175,0.5510132,64.89407,39.981163,17.5639,500.0,121.84787,8.193004,5788,503,9289,Starvation
33,38.52902,0.32438478,36.22774,43.02056,21.793533,500.0,150.20602,4.5771837,7947,1137,8673,Starvation
41,36.107986,0.40034834,48.805096,23.514608,18.975191,500.0,273.18225,5.073111,7640,233,9581,Starvation
31,34.942627,0.43564534,56.806732,27.681446,21.436249,500.0,146.79909,4.7572794,9030,2279,7570,Starvation
18,42.61914,0.462184,55.90266,30.43481,21.36682,500.0,80.14508,4.7024527,9135,3037,6818,Starvation
32,38.70932,0.5663955,39.377075,29.401157,18.50982,500.0,146.45062,5.7843585,6934,453,9501,Starvation
23,40.29689,0.35393998,40.575905,44.32943,19.598671,500.0,169.34627,3.7420728,7837,1154,8840,Starvation
42,37.939888,0.3363114,34.599113,38.403088,16.494467,500.0,264.30038,5.060008,8850,381,9620,Starvation
17,32.88021,0.3364516,54.99124,33.62163,20.331747,500.0,126.61588,7.584021,4645,5157,4870,Starvation
15,30.70621,0.3960095,30.683926,31.994442,17.103716,500.0,98.131256,4.7694755,3900,4216,5837,Starvation
37,40.1472,0.4469142,48.79104,37.154823,15.740356,500.0,130.80615,5.8087816,6708,246,9844,Starvation
33,36.94404,0.35580057,45.29683,38.42961,16.783754,500.0,176.47406,5.339507,8457,621,9473,Starvation
31,33.137794,0.41275284,39.31572,35.177353,18.789688,500.0,229.39656,4.0978785,6398,893,9273,Starvation
31,33.288284,0.6579319,60.123127,39.481285,20.727041,500.0,215.30933,2.9813902,10338,1591,8583,Starvation
33,43.909008,0.46740633,62.430138,30.025183,28.18582,500.0,146.81848,3.5873673,10097,1627,8574,Starvation
41,34.10874,0.519445,36.11337,36.00259,13.939992,500.0,163.0682,4.0173664,7823,343,9867,Starvation
36,35.50925,0.5098436,39.82437,39.021076,18.964695,500.0,268.73608,3.78121,8426,1038,9194,Starvation
26,36.817825,0.46880203,40.089485,30.703436,20.81678,500.0,154.06412,4.184886,4940,1953,8286,Starvation
38,36.25261,0.58241653,57.951138,39.82229,22.27736,500.0,187.04443,5.7753983,5864,391,9860,Starvation
39,35.683887,0.50410926,53.522144,25.472809,18.104706,500.0,214.5267,6.451318,9201,927,9338,Starvation
38,38.138626,0.45212486,43.552074,43.44017,24.050306,500.0,202.71454,4.3092527,6580,402,9914,Starvation
38,29.982948,0.44252327,61.54526,27.216074,13.966027,500.0,255.23682,5.943647,5805,662,9672,Starvation
37,38.027763,0.49390137,29.111668,39.798645,21.72572,500.0,217.47284,6.551706,5985,730,9746,Starvation
37,38.38659,0.31069744,44.84822,29.287212,20.668484,500.0,179.88145,4.2810054,7081,885,9593,Starvation
35,38.070282,0.37450334,36.100163,49.16977,20.719988,500.0,199.16559,6.029376,6032,382,10107,Starvation
24,41.65881,0.38042286,44.81829,44.815437,15.537888,500.0,168.44241,5.4600406,5613,2513,7979,Starvation
28,32.42994,0.68187416,34.929253,38.342052,16.932905,500.0,183.88231,4.594989,8190,3156,7356,Starvation
21,33.552193,0.39622205,52.034157,45.629257,15.869393,500.0,149.60066,3.685655,8037,3611,6918,Starvation
31,31.460024,0.6298896,47.91096,39.48304,15.936798,500.0,209.02963,5.220855,9324,1860,8682,Starvation
40,31.792,0.40428755,57.321953,29.165478,17.318298,500.0,214.32832,5.744571,6851,1223,9344,Starvation
38,37.021633,0.370506,38.575016,51.344517,13.642057,500.0,248.65305,5.2503233,6517,622,9960,Starvation
36,32.067398,0.38752797,66.413345,27.584301,14.392556,500.0,213.77327,4.8041778,7044,1996,8589,Starvation
40,42.920967,0.35083404,34.537075,33.14961,25.401272,500.0,229.37627,4.8711095,8268,177,10429,Starvation
32,38.9368,0.443523,40.457325,30.444094,22.983486,500.0,178.1722,4.8289824,8205,391,10223,Starvation
41,36.162426,0.65353215,61.984875,33.03301,16.950544,500.0,278.68878,6.19239,8154,194,10431,Starvation
39,36.661102,0.46222886,57.7601,27.741608,19.086714,500.0,225.91246,5.7416015,8475,1355,9328,Starvation
30,43.428917,0.47561917,40.15945,24.560629,17.812471,500.0,171.47815,5.100687,9748,3367,7350,Starvation
42,31.343102,0.5984303,52.480915,31.941723,18.367367,500.0,206.95584,5.8279376,7122,315,10432,Starvation
40,36.899185,0.54787374,35.445885,30.783827,15.319054,500.0,144.50604,4.6577024,10161,1217,9561,Starvation
33,34.379215,0.43255675,53.863785,28.621132,17.277662,500.0,178.63934,5.99102,5752,1173,9611,Starvation
33,34.96469,0.39855665,38.571438,47.749107,16.357801,500.0,175.96834,4.5188956,7197,3024,7761,Starvation
26,39.927715,0.4516484,52.439045,29.220753,17.223696,500.0,168.14597,3.906767,9248,1884,8903,Starvation
40,37.144577,0.49880585,76.6637,26.084984,14.582423,500.0,150.66113,5.9201174,9075,331,10460,Starvation
34,41.518494,0.39861086,37.580723,28.557816,24.753868,500.0,165.44276,5.955437,8705,2172,8628,Starvation
39,49.920967,0.4626841,44.19936,53.65678,22.587757,500.0,172.98318,4.9794145,6412,775,10042,Starvation
38,28.298717,0.4275158,68.30151,49.7715,11.371007,500.0,232.98468,6.847847,6223,921,9898,Starvation
15,50.59836,0.41740882,41.860893,32.854057,20.633982,500.0,82.44666,2.9587038,7656,5301,5522,Starvation
33,31.693245,0.4991304,40.36666,49.294487,12.434748,500.0,212.9159,5.1536093,5658,1568,9266,Starvation
37,35.346302,0.49562418,51.369297,26.713688,14.564835,500.0,258.6588,3.2585728,7963,1355,9481,Starvation
40,36.894394,0.56018776,52.069126,25.360579,15.2460785,500.0,201.70885,4.524758,8133,870,9988,Starvation
39,42.151848,0.47880575,53.22991,35.987667,25.6893,500.0,238.74615,5.21721,9002,673,10192,Starvation
24,35.24074,0.29328778,57.201458,31.20106,12.643597,500.0,156.92764,3.975333,6372,4104,6765,Starvation
34,33.865845,0.40238985,47.079952,53.360672,14.07625,500.0,201.66847,4.7795763,7926,1809,9060,Starvation
34,44.17372,0.35807765,48.96389,46.24411,19.259663,500.0,151.60616,4.498521,9731,2193,8684,Starvation
32,31.80619,0.41469806,55.117733,46.050724,14.149364,500.0,130.75732,3.8274925,8855,1070,9839,Starvation
38,35.477806,0.36009306,51.482166,29.201794,13.310709,500.0,159.35954,6.270826,6247,606,10303,Starvation
35,45.281784,0.5515011,33.630474,39.117584,24.395796,500.0,199.47214,6.38225,5501,216,10733,Starvation
28,39.318604,0.5346435,50.529648,30.779087,15.026237,500.0,212.61452,4.0651903,8790,1844,9115,Starvation
38,44.928402,0.3512401,51.974262,40.10511,17.718584,500.0,265.8084,3.4992044,7092,1492,9469,Starvation
26,31.33078,0.52220285,51.17167,39.63179,20.330542,500.0,168.45572,3.5587087,8194,3845,7126,Starvation
38,29.956627,0.3734067,59.248966,30.701277,15.702316,500.0,162.0896,5.5034328,8006,894,10078,Starvation
33,29.547857,0.46680602,56.501762,22.392994,14.21627,500.0,259.28763,4.4112415,7607,1586,9388,Starvation
43,42.110123,0.46862602,30.874805,33.414734,23.927753,500.0,246.8013,4.539564,9586,183,10797,Starvation
35,40.690666,0.62559444,54.347424,27.695026,18.844128,500.0,237.25906,4.4574795,7169,782,10203,Starvation
28,35.65586,0.465127,53.74165,47.87371,15.43479,500.0,166.64626,2.961331,6143,1608,9380,Starvation
29,32.24993,0.61940926,47.79683,30.399714,19.448715,500.0,139.29504,3.4617372,9983,1380,9614,Starvation
41,29.926228,0.5227267,59.716663,31.484707,15.875473,500.0,267.1595,4.866081,8308,483,10607,Starvation
19,37.069794,0.31359714,59.265858,20.875328,20.875328,500.0,116.94472,5.1019354,4772,5413,5738,Starvation
38,35.94199,0.47021163,51.79378,35.706684,14.844682,500.0,291.55823,6.9668064,8251,1166,9985,Starvation
45,39.00831,0.4245751,66.57151,33.49913,14.4516735,500.0,306.75134,6.18134,8691,247,10915,Starvation
39,30.546997,0.32191652,65.268005,38.446503,14.895668,500.0,298.90335,4.912913,8527,307,10945,Starvation
43,41.898804,0.7868741,61.964203,29.815191,17.801224,500.0,255.4019,5.4993596,5823,708,10548,Starvation
40,50.48078,0.5597954,67.83449,30.645409,22.415894,500.0,264.12277,4.4239573,8738,334,10934,Starvation
38,42.485794,0.5197207,29.979202,34.598446,16.989243,500.0,193.64914,6.6716185,8503,1006,10267,Starvation
44,36.591583,0.66334754,39.413383,38.15294,15.908237,500.0,240.31564,7.635809,11072,458,10816,Starvation
39,40.06148,0.44114774,34.648,50.666847,23.50984,500.0,218.3163,5.727154,6426,1182,10120,Starvation
27,45.809536,0.33819342,42.235203,28.287376,18.70615,500.0,151.32944,5.156173,5067,2023,9282,Starvation
36,41.844128,0.5299624,54.781803,25.318884,25.318884,500.0,118.57422,3.2240465,4849,667,10663,Starvation
37,37.114655,0.32842365,38.933067,44.42729,15.420788,500.0,162.39532,4.865364,5950,718,10644,Starvation
44,38.26649,0.507216,55.05995,37.07422,20.583355,500.0,281.7447,5.622707,7206,428,10945,Starvation
41,43.2092,0.3848433,59.17083,30.03434,24.379482,500.0,259.01456,3.5799341,8783,458,10935,Starvation
45,42.571117,0.64086723,42.704742,29.933943,23.766768,500.0,218.92767,4.226061,8929,202,11238,Starvation
43,34.45504,0.40113077,77.15208,25.777573,22.815725,500.0,268.05273,4.757032,5856,390,11056,Starvation
44,41.311066,0.57197666,44.357056,28.799046,23.132835,500.0,262.1734,5.277464,5509,721,10726,Starvation
35,40.22384,0.28752142,52.680416,30.234312,20.060495,500.0,186.10107,6.3272896,4975,2904,8571,Starvation
19,36.953743,0.4174104,64.16947,42.865936,18.380405,500.0,104.590805,5.4010944,7497,5952,5529,Starvation
42,38.423904,0.6615164,60.00284,22.182137,22.182137,500.0,220.14955,4.8363523,8206,1748,9747,Starvation
37,34.51809,0.5158124,46.090054,37.979485,17.035145,500.0,167.07251,5.099445,8389,1836,9662,Starvation
45,42.76549,0.73652625,61.876392,34.80744,25.493422,500.0,313.27133,6.0386043,8488,174,11332,Starvation
14,45.71816,0.30630443,49.27269,30.049904,27.989536,500.0,109.78556,2.7781777,7267,6619,4898,Starvation
45,48.45172,0.42552876,58.267334,22.860207,22.622692,500.0,242.86891,4.204453,6194,260,11286,Starvation
31,34.419365,0.52566147,32.941494,37.964622,16.361042,500.0,179.74272,5.042909,6249,2778,8778,Starvation
46,48.11611,0.5127116,49.799553,32.669167,29.733372,500.0,333.6429,4.427657,7427,185,11373,Starvation
32,37.029682,0.5782753,67.9816,23.530651,23.042719,500.0,163.46513,5.7061872,4844,3431,8149,Starvation
44,33.056778,0.68471485,71.739365,28.686863,19.438282,500.0,197.0146,6.084892,9101,749,10858,Starvation
43,41.752052,0.4702696,37.77691,51.622345,25.60266,500.0,169.27998,6.1215196,6574,913,10740,Starvation
37,37.160786,0.5701647,50.850536,43.44241,15.255554,500.0,141.88382,4.7546697,9423,1165,10527,Starvation
28,36.473656,0.6299484,56.03659,34.24796,15.593432,500.0,175.52309,5.5480804,4568,4148,7567,Starvation
34,35.03305,0.49788082,39.11312,28.850742,19.411125,500.0,182.12476,5.1955,7700,1575,10174,Starvation
43,25.785542,0.5392604,51.666695,43.498726,13.788944,500.0,196.89503,6.1700478,7009,259,11511,Starvation
36,33.85666,0.6347305,37.81035,39.118446,18.78038,500.0,210.49869,4.881904,8430,2401,9384,Starvation
38,33.046318,0.6315483,34.973366,36.154594,19.00785,500.0,161.73329,4.778193,4869,1702,10126,Starvation
45,24.54169,0.56437653,69.13186,24.713734,9.519449,500.0,153.87244,8.822742,9276,902,10976,Starvation
43,23.688107,0.38171622,54.007862,46.954823,11.491383,500.0,229.64883,6.060068,7958,488,11404,Starvation
44,34.288216,0.73746526,68.93605,41.6215,20.779905,500.0,319.74716,4.7955623,5699,344,11571,Starvation
35,47.009865,0.46222585,44.71449,31.78897,28.016857,500.0,181.16399,5.369234,8295,722,11197,Starvation
43,32.07496,0.39469048,52.71774,31.824963,12.210084,500.0,257.9481,4.8252826,9695,200,11728,Starvation
1,955.56604,0.43127728,44.431404,23.0,23.0,500.0,70.950356,3.553257,2910,11968,0,Old Age
44,34.94819,0.6022709,40.304893,35.61333,17.211954,500.0,195.64307,5.064686,7556,351,11618,Starvation
46,41.316315,0.47398496,37.91815,34.612137,22.207012,500.0,179.18616,3.8838935,5738,665,11306,Starvation
43,45.224854,0.60372275,67.47808,23.803595,21.624386,500.0,235.5251,4.263947,4813,555,11479,Starvation
24,41.357246,0.45413774,41.932648,45.36369,23.994034,500.0,150.47972,5.0279818,6069,4215,7831,Starvation
